ACCESSION: KZ000127
RECORD_TITLE: D-(+)-Trehalose; GC-EI-TOF; MS; 8 TMS; BP:147
DATE: 2016.01.19 (Created 2009.03.11, modified 2011.05.06)
AUTHORS: Ara T, Morishita Y, Shibata D, Kazusa DNA Research Institute
LICENSE: CC BY-SA
  258 4 4
  259 10 10
  260 3 3
  261 2 2
  262 2 2
  263 7 7
  264 3 3
  265 5 5
  266 2 2
  267 1 1
  268 1 1
  269 1 1
  270 14 14
  271 146 146
  272 38 38
  273 21 21
  274 5 5
  275 2 2
  276 1 1
  277 2 2
  278 2 2
  279 5 5
  280 2 2
  281 1 1
  283 1 1
  284 1 1
  285 1 1
  286 1 1
  287 4 4
  288 2 2
  289 4 4
  290 7 7
  291 19 19
  292 7 7
  293 5 5
  294 1 1
  295 1 1
  296 1 1
  297 1 1
  298 1 1
  300 1 1
  301 1 1
  302 1 1
  303 2 2
  304 7 7
  305 17 17
  306 7 7
  307 4 4
  308 1 1
  309 1 1
  310 1 1
  311 1 1
  312 1 1
  313 1 1
  314 1 1
  315 1 1
  316 2 2
  317 7 7
  318 13 13
  319 33 33
  320 12 12
  321 6 6
  322 2 2
  323 1 1
  329 1 1
  330 12 12
  331 45 45
  332 25 25
  333 11 11
  334 3 3
  335 1 1
  343 1 1
  344 2 2
  345 12 12
  346 4 4
  347 3 3
  348 1 1
  349 2 2
  350 1 1
  359 2 2
  360 98 98
  361 619 619
  362 213 213
  363 109 109
  364 26 26
  365 7 7
  366 1 1
  373 1 1
  376 2 2
  377 4 4
  378 2 2
  379 2 2
  380 1 1
  434 3 3
  435 1 1
  436 1 1
  450 2 2
  462 1 1
//
